t,z_s
4.052734375000000000e+00,-1.283963530401128345e-03
4.053710937500000000e+00,-1.147410148489359880e-03
4.054687500000000000e+00,-1.009777958873237869e-03
4.055664062500000000e+00,-8.711963648587383539e-04
4.056640625000000000e+00,-7.317956623923467388e-04
4.057617187500000000e+00,-5.917069175553689268e-04
4.058593750000000000e+00,-4.510618433341527251e-04
4.059570312500000000e+00,-3.099926757820822398e-04
4.060546875000000000e+00,-1.686320496897790867e-04
4.061523437500000000e+00,-2.711287388040589837e-05
4.062500000000000000e+00,1.144317937526781849e-04
4.063476562500000000e+00,2.558688713484195488e-04
4.064453125000000000e+00,3.970653782031070096e-04
4.065429687500000000e+00,5.378885598002992527e-04
4.066406250000000000e+00,6.782060126280883448e-04
4.067382812500000000e+00,8.178858086663456581e-04
4.068359375000000000e+00,9.567966194269040756e-04
4.069335937500000000e+00,1.094807839430054705e-03
4.070312500000000000e+00,1.231789709001261841e-03
4.071289062500000000e+00,1.367613436272644258e-03
4.072265625000000000e+00,1.502151318274511961e-03
4.073242187500000000e+00,1.635276861003110349e-03
4.074218750000000000e+00,1.766864898351680740e-03
4.075195312500000000e+00,1.896791709793017432e-03
4.076171875000000000e+00,2.024935136702874557e-03
4.077148437500000000e+00,2.151174697214855783e-03
4.078125000000000000e+00,2.275391699498795130e-03
4.079101562500000000e+00,2.397469353356129675e-03
4.080078125000000000e+00,2.517292880027333958e-03
4.081054687500000000e+00,2.634749620108177946e-03
4.082031250000000000e+00,2.749729139473345869e-03
4.083007812500000000e+00,2.862123333107819811e-03
4.083984375000000000e+00,2.971826526748410410e-03
4.084960937500000000e+00,3.078735576239867433e-03
4.085937500000000000e+00,3.182749964512154080e-03
4.086914062500000000e+00,3.283771896087707507e-03
4.087890625000000000e+00,3.381706389029828265e-03
4.088867187500000000e+00,3.476461364245746546e-03
4.089843750000000000e+00,3.567947732060402881e-03
4.090820312500000000e+00,3.656079475979545721e-03
4.091796875000000000e+00,3.740773733563389908e-03
4.092773437500000000e+00,3.821950874334798312e-03
4.093750000000000000e+00,3.899534574648737088e-03
4.094726562500000000e+00,3.973451889452609895e-03
4.095703125000000000e+00,4.043633320870003781e-03
4.096679687500000000e+00,4.110012883543358829e-03
4.097656250000000000e+00,4.172528166674131095e-03
4.098632812500000000e+00,4.231120392702117892e-03
4.099609375000000000e+00,4.285734472568765614e-03
4.100585937500000000e+00,4.336319057512514653e-03
4.101562500000000000e+00,4.382826587347471263e-03
4.102539062500000000e+00,4.425213335180019046e-03
4.103515625000000000e+00,4.463439448521330788e-03
4.104492187500000000e+00,4.497468986757114512e-03
4.105468750000000000e+00,4.527269954939380607e-03
4.106445312500000000e+00,4.552814333868443822e-03
4.107421875000000000e+00,4.574078106436882396e-03
4.108398437500000000e+00,4.591041280210692022e-03
4.109375000000000000e+00,4.603687906226390340e-03
4.110351562500000000e+00,4.612006093986409892e-03
4.111328125000000000e+00,4.615988022638673610e-03
4.112304687500000000e+00,4.615629948329849977e-03
4.113281250000000000e+00,4.610932207725361963e-03
4.114257812500000000e+00,4.601899217692851166e-03
4.115234375000000000e+00,4.588539471149392056e-03
4.116210937500000000e+00,4.570865529076354253e-03
4.117187500000000000e+00,4.548894008709431121e-03
4.118164062500000000e+00,4.522645567914931712e-03
4.119140625000000000e+00,4.492144885767023962e-03
4.120117187500000000e+00,4.457420639344198375e-03
4.121093750000000000e+00,4.418505476766762009e-03
4.122070312500000000e+00,4.375435986500713151e-03
4.123046875000000000e+00,4.328252662956863332e-03
4.124023437500000000e+00,4.276999868417542816e-03
4.125000000000000000e+00,4.221725791326693365e-03
4.125976562500000000e+00,4.162482400982559991e-03
4.126953125000000000e+00,4.099325398675583883e-03
4.127929687500000000e+00,4.032314165317431136e-03
4.128906250000000000e+00,3.961511705610404332e-03
4.129882812500000000e+00,3.886984588809725815e-03
4.130859375000000000e+00,3.808802886134387243e-03
4.131835937500000000e+00,3.727040104885414630e-03
4.132812500000000000e+00,3.641773119333491932e-03
4.133789062500000000e+00,3.553082098440922456e-03
4.134765625000000000e+00,3.461050430485883723e-03
4.135742187500000000e+00,3.365764644659847028e-03
4.136718750000000000e+00,3.267314329711874018e-03
4.137695312500000000e+00,3.165792049716286381e-03
4.138671875000000000e+00,3.061293257042898772e-03
4.139648437500000000e+00,2.953916202611646218e-03
4.140625000000000000e+00,2.843761843515982962e-03
4.141601562500000000e+00,2.730933748101906870e-03
4.142578125000000000e+00,2.615537998591856584e-03
4.143554687500000000e+00,2.497683091345032341e-03
4.144531250000000000e+00,2.377479834847921747e-03
4.145507812500000000e+00,2.255041245530933422e-03
4.146484375000000000e+00,2.130482441509101797e-03
4.147460937500000000e+00,2.003920534346761897e-03
4.148437500000000000e+00,1.875474518947963182e-03
4.149414062500000000e+00,1.745265161676144228e-03
4.150390625000000000e+00,1.613414886808263622e-03
4.151367187500000000e+00,1.480047661430141520e-03
4.152343750000000000e+00,1.345288878881234973e-03
4.153320312500000000e+00,1.209265240858434492e-03
4.154296875000000000e+00,1.072104638289728303e-03
4.155273437500000000e+00,9.339360310897376746e-04
4.156250000000000000e+00,7.948893269101801450e-04
4.157226562500000000e+00,6.550952589992593920e-04
4.158203125000000000e+00,5.146852632848202382e-04
4.159179687500000000e+00,3.737913547968363327e-04
4.160156250000000000e+00,2.325460035454199586e-04
4.161132812500000000e+00,9.108200997105418088e-05
4.162109375000000000e+00,-5.046761991584912573e-05
4.163085937500000000e+00,-1.919697995886704802e-04
4.164062500000000000e+00,-3.332914871340061924e-04
4.165039062500000000e+00,-4.742998103391459028e-04
4.166015625000000000e+00,-6.148621916199955694e-04
4.166992187500000000e+00,-7.548464726719875855e-04
4.167968750000000000e+00,-8.941210387267794872e-04
4.168945312500000000e+00,-1.032554942297913723e-03
4.169921875000000000e+00,-1.170018026299092344e-03
4.170898437500000000e+00,-1.306381046419307756e-03
4.171875000000000000e+00,-1.441515792639772378e-03
4.172851562500000000e+00,-1.575295209778396254e-03
4.173828125000000000e+00,-1.707593516948472615e-03
4.174804687500000000e+00,-1.838286325819258899e-03
4.175781250000000000e+00,-1.967250757567259173e-03
4.176757812500000000e+00,-2.094365558408253173e-03
4.177734375000000000e+00,-2.219511213601443791e-03
4.178710937500000000e+00,-2.342570059818537692e-03
4.179687500000000000e+00,-2.463426395772106824e-03
4.180664062500000000e+00,-2.581966590999218956e-03
4.181640625000000000e+00,-2.698079192698052756e-03
4.182617187500000000e+00,-2.811655030517056474e-03
4.183593750000000000e+00,-2.922587319198117518e-03
4.184570312500000000e+00,-3.030771758977242412e-03
4.185546875000000000e+00,-3.136106633648349119e-03
4.186523437500000000e+00,-3.238492906197966426e-03
4.187500000000000000e+00,-3.337834311920930951e-03
4.188476562500000000e+00,-3.434037448929524658e-03
4.189453125000000000e+00,-3.527011865970963809e-03
4.190429687500000000e+00,-3.616670147470665668e-03
4.191406250000000000e+00,-3.702927995721338669e-03
4.192382812500000000e+00,-3.785704310140617593e-03
4.193359375000000000e+00,-3.864921263522729140e-03
4.194335937500000000e+00,-3.940504375212488739e-03
4.195312500000000000e+00,-4.012382581132839000e-03
4.196289062500000000e+00,-4.080488300600077119e-03
4.197265625000000000e+00,-4.144757499863961636e-03
4.198242187500000000e+00,-4.205129752312955146e-03
4.199218750000000000e+00,-4.261548295287987190e-03
4.200195312500000000e+00,-4.313960083451339085e-03
4.201171875000000000e+00,-4.362315838660452139e-03
4.202148437500000000e+00,-4.406570096299785265e-03
4.203125000000000000e+00,-4.446681248027147502e-03
4.204101562500000000e+00,-4.482611580894321421e-03
4.205078125000000000e+00,-4.514327312805194344e-03
4.206054687500000000e+00,-4.541798624278057736e-03
4.207031250000000000e+00,-4.564999686482214963e-03
4.208007812500000000e+00,-4.583908685522531355e-03
4.208984375000000000e+00,-4.598507842949101088e-03
4.209960937500000000e+00,-4.608783432472742490e-03
4.210937500000000000e+00,-4.614725792870605185e-03
4.211914062500000000e+00,-4.616329337069759869e-03
4.212890625000000000e+00,-4.613592557400226363e-03
4.213867187500000000e+00,-4.606518027012500294e-03
4.214843750000000000e+00,-4.595112397458249627e-03
4.215820312500000000e+00,-4.579386392436451785e-03
4.216796875000000000e+00,-4.559354797710853807e-03
4.217773437500000000e+00,-4.535036447208232353e-03
4.218750000000000000e+00,-4.506454205310530745e-03
4.219726562500000000e+00,-4.473634945357510793e-03
4.220703125000000000e+00,-4.436609524380143686e-03
4.221679687500000000e+00,-4.395412754088487417e-03
4.222656250000000000e+00,-4.350083368141333638e-03
4.223632812500000000e+00,-4.300663985728391848e-03
4.224609375000000000e+00,-4.247201071499256964e-03
4.225585937500000000e+00,-4.189744891876832390e-03
4.226562500000000000e+00,-4.128349467796284256e-03
4.227539062500000000e+00,-4.063072523913958262e-03
4.228515625000000000e+00,-3.993975434334022176e-03
4.229492187500000000e+00,-3.921123164903855644e-03
4.230468750000000000e+00,-3.844584212132438634e-03
4.231445312500000000e+00,-3.764430538789179971e-03
4.232421875000000000e+00,-3.680737506243725223e-03
4.233398437500000000e+00,-3.593583803610363170e-03
4.234375000000000000e+00,-3.503051373763651187e-03
4.235351562500000000e+00,-3.409225336294819785e-03
4.236328125000000000e+00,-3.312193907481390115e-03
4.237304687500000000e+00,-3.212048317345256310e-03
4.238281250000000000e+00,-3.108882723877210656e-03
4.239257812500000000e+00,-3.002794124508558447e-03
4.240234375000000000e+00,-2.893882264913062372e-03
4.241210937500000000e+00,-2.782249545224956856e-03
4.242187500000000000e+00,-2.668000923761209252e-03
4.243164062500000000e+00,-2.551243818338552218e-03
4.244140625000000000e+00,-2.432088005278062928e-03
4.245117187500000000e+00,-2.310645516192253498e-03
4.246093750000000000e+00,-2.187030532651710463e-03
4.247070312500000000e+00,-2.061359278830320399e-03
4.248046875000000000e+00,-1.933749912230016584e-03
4.249023437500000000e+00,-1.804322412587789585e-03
4.250000000000000000e+00,-1.673198469069412525e-03
4.250976562500000000e+00,-1.540501365855942223e-03
4.251953125000000000e+00,-1.406355866230569454e-03
4.252929687500000000e+00,-1.270888095274801252e-03
4.253906250000000000e+00,-1.134225421284265059e-03
4.254882812500000000e+00,-9.964963360156293103e-04
4.255859375000000000e+00,-8.578303338772333333e-04
4.256835937500000000e+00,-7.183577901770138614e-04
4.257812500000000000e+00,-5.782098385421986699e-04
4.258789062500000000e+00,-4.375182476260214347e-04
4.259765625000000000e+00,-2.964152972173770802e-04
4.260742187500000000e+00,-1.550336538699023734e-04
4.261718750000000000e+00,-1.350624616741556944e-05
4.262695312500000000e+00,1.280338602570073108e-04
4.263671875000000000e+00,2.694535878308114895e-04
4.264648437500000000e+00,4.106199721629681621e-04
4.265625000000000000e+00,5.514002870585645944e-04
4.266601562500000000e+00,6.916621693094396296e-04
4.267578125000000000e+00,8.312737431435352018e-04
4.268554687500000000e+00,9.701037442159546418e-04
4.269531250000000000e+00,1.108021643025150970e-03
4.270507812500000000e+00,1.244897767638206924e-03
4.271484375000000000e+00,1.380603425609819301e-03
4.272460937500000000e+00,1.515011024980359063e-03
4.273437500000000000e+00,1.647994194239241726e-03
4.274414062500000000e+00,1.779427901140818308e-03
4.275390625000000000e+00,1.909188570261075371e-03
4.276367187500000000e+00,2.037154199184613903e-03
4.277343750000000000e+00,2.163204473212668871e-03
4.278320312500000000e+00,2.287220878484319542e-03
4.279296875000000000e+00,2.409086813404531183e-03
4.280273437500000000e+00,2.528687698274262579e-03
4.281250000000000000e+00,2.645911083019567272e-03
4.282226562500000000e+00,2.760646752918394578e-03
4.283203125000000000e+00,2.872786832225690274e-03
4.284179687500000000e+00,2.982225885599364482e-03
4.285156250000000000e+00,3.088861017231765531e-03
4.286132812500000000e+00,3.192591967593455711e-03
4.287109375000000000e+00,3.293321207698328250e-03
4.288085937500000000e+00,3.390954030801439801e-03
4.289062500000000000e+00,3.485398641443337477e-03
4.290039062500000000e+00,3.576566241757165275e-03
4.291015625000000000e+00,3.664371114957398669e-03
4.291992187500000000e+00,3.748730705931715892e-03
4.292968750000000000e+00,3.829565698860225385e-03
4.293945312500000000e+00,3.906800091789077410e-03
4.294921875000000000e+00,3.980361268088339691e-03
4.295898437500000000e+00,4.050180064726957747e-03
4.296875000000000000e+00,4.116190837300598253e-03
4.297851562500000000e+00,4.178331521751247647e-03
4.298828125000000000e+00,4.236543692720520435e-03
4.299804687500000000e+00,4.290772618481831710e-03
4.300781250000000000e+00,4.340967312399767776e-03
4.301757812500000000e+00,4.387080580868287297e-03
4.302734375000000000e+00,4.429069067682669253e-03
4.303710937500000000e+00,4.466893294803497144e-03
4.304687500000000000e+00,4.500517699474346385e-03
4.305664062500000000e+00,4.529910667658282666e-03
4.306640625000000000e+00,4.555044563761728553e-03
4.307617187500000000e+00,4.575895756617752788e-03
4.308593750000000000e+00,4.592444641704356532e-03
4.309570312500000000e+00,4.604675659576860924e-03
4.310546875000000000e+00,4.612577310497067810e-03
4.311523437500000000e+00,4.616142165245442491e-03
4.312500000000000000e+00,4.615366872106146934e-03
4.313476562500000000e+00,4.610252160018360121e-03
4.314453125000000000e+00,4.600802837890921766e-03
4.315429687500000000e+00,4.587027790080942975e-03
4.316406250000000000e+00,4.568939968040635659e-03
4.317382812500000000e+00,4.546556378140212927e-03
4.318359375000000000e+00,4.519898065678313107e-03
4.319335937500000000e+00,4.488990095094977026e-03
4.320312500000000000e+00,4.453861526405784345e-03
4.321289062500000000e+00,4.414545387879305685e-03
4.322265625000000000e+00,4.371078644983559212e-03
4.323242187500000000e+00,4.323502165630669671e-03
4.324218750000000000e+00,4.271860681752404250e-03
4.325195312500000000e+00,4.216202747242717846e-03
4.326171875000000000e+00,4.156580692306843794e-03
4.327148437500000000e+00,4.093050574259856668e-03
4.328125000000000000e+00,4.025672124820967035e-03
4.329101562500000000e+00,3.954508693953095316e-03
4.330078125000000000e+00,3.879627190300538424e-03
4.331054687500000000e+00,3.801098018280723873e-03
4.332031250000000000e+00,3.718995011889195904e-03
4.333007812500000000e+00,3.633395365280078521e-03
4.333984375000000000e+00,3.544379560187277921e-03
4.334960937500000000e+00,3.452031290254666158e-03
4.335937500000000000e+00,3.356437382346393571e-03
4.336914062500000000e+00,3.257687714911309401e-03
4.337890625000000000e+00,3.155875133478252582e-03
4.338867187500000000e+00,3.051095363361658232e-03
4.339843750000000000e+00,2.943446919659559180e-03
4.340820312500000000e+00,2.833031014628601459e-03
4.341796875000000000e+00,2.719951462523162531e-03
4.342773437500000000e+00,2.604314581988041895e-03
4.343750000000000000e+00,2.486229096096494867e-03
4.344726562500000000e+00,2.365806030127599012e-03
4.345703125000000000e+00,2.243158607179058638e-03
4.346679687500000000e+00,2.118402141713596285e-03
4.347656250000000000e+00,1.991653931139021703e-03
4.348632812500000000e+00,1.863033145523911331e-03
4.349609375000000000e+00,1.732660715552593106e-03
4.350585937500000000e+00,1.600659218824780064e-03
4.351562500000000000e+00,1.467152764606756594e-03
4.352539062500000000e+00,1.332266877142474024e-03
4.353515625000000000e+00,1.196128377634269420e-03
4.354492187500000000e+00,1.058865265004168979e-03
4.355468750000000000e+00,9.206065955478868589e-04
4.356445312500000000e+00,7.814823615946693645e-04
4.357421875000000000e+00,6.416233692870703439e-04
4.358398437500000000e+00,5.011611155955700845e-04
4.359375000000000000e+00,3.602276646836698312e-04
4.360351562500000000e+00,2.189555237397059352e-04
4.361328125000000000e+00,7.747751839212653783e-05
4.362304687500000000e+00,-6.407333217463246711e-05
4.363281250000000000e+00,-2.055639402862549149e-04
4.364257812500000000e+00,-3.468612749090468732e-04
4.365234375000000000e+00,-4.878324867271849243e-04
4.366210937500000000e+00,-6.283450330491112878e-04
4.367187500000000000e+00,-7.682668024256375256e-04
4.368164062500000000e+00,-9.074662388625894319e-04
4.369140625000000000e+00,-1.045812465511206752e-03
4.370117187500000000e+00,-1.183175407720003010e-03
4.371093750000000000e+00,-1.319425915332390550e-03
4.372070312500000000e+00,-1.454435884115085629e-03
4.373046875000000000e+00,-1.588078376203124354e-03
4.374023437500000000e+00,-1.720227739448246078e-03
4.375000000000000000e+00,-1.850759725558432777e-03
4.375976562500000000e+00,-1.979551606917525752e-03
4.376953125000000000e+00,-2.106482291975087136e-03
4.377929687500000000e+00,-2.231432439098015100e-03
4.378906250000000000e+00,-2.354284568776864473e-03
4.379882812500000000e+00,-2.474923174081382089e-03
4.380859375000000000e+00,-2.593234829261398082e-03
4.381835937500000000e+00,-2.709108296390969929e-03
4.382812500000000000e+00,-2.822434629955510900e-03
4.383789062500000000e+00,-2.933107279283566227e-03
4.384765625000000000e+00,-3.041022188726932082e-03
4.385742187500000000e+00,-3.146077895494927071e-03
4.386718750000000000e+00,-3.248175625050829084e-03
4.387695312500000000e+00,-3.347219383980785772e-03
4.388671875000000000e+00,-3.443116050247884384e-03
4.389648437500000000e+00,-3.535775460746519612e-03
4.390625000000000000e+00,-3.625110496074742446e-03
4.391601562500000000e+00,-3.711037162444884730e-03
4.392578125000000000e+00,-3.793474670655445913e-03
4.393554687500000000e+00,-3.872345512049994980e-03
4.394531250000000000e+00,-3.947575531391664221e-03
4.395507812500000000e+00,-4.019093996584724091e-03
4.396484375000000000e+00,-4.086833665177680083e-03
4.397460937500000000e+00,-4.150730847585369122e-03
4.398437500000000000e+00,-4.210725466970613451e-03
4.399414062500000000e+00,-4.266761115729124192e-03
4.400390625000000000e+00,-4.318785108524556861e-03
4.401367187500000000e+00,-4.366748531823843801e-03
4.402343750000000000e+00,-4.410606289886242690e-03
4.403320312500000000e+00,-4.450317147162846654e-03
4.404296875000000000e+00,-4.485843767066706803e-03
4.405273437500000000e+00,-4.517152747077099809e-03
4.406250000000000000e+00,-4.544214650144950442e-03
4.407226562500000000e+00,-4.567004032369869314e-03
4.408203125000000000e+00,-4.585499466922789320e-03
4.409179687500000000e+00,-4.599683564191706618e-03
4.410156250000000000e+00,-4.609542988131587297e-03
4.411132812500000000e+00,-4.615068468803063158e-03
4.412109375000000000e+00,-4.616254811088131745e-03
4.413085937500000000e+00,-4.613100899574663211e-03
4.414062500000000000e+00,-4.605609699605124792e-03
4.415039062500000000e+00,-4.593788254488529767e-03
4.416015625000000000e+00,-4.577647678878244211e-03
4.416992187500000000e+00,-4.557203148321864461e-03
4.417968750000000000e+00,-4.532473884993000295e-03
4.418945312500000000e+00,-4.503483139618374986e-03
4.419921875000000000e+00,-4.470258169617235579e-03
4.420898437500000000e+00,-4.432830213473624645e-03
4.421875000000000000e+00,-4.391234461365613184e-03
4.422851562500000000e+00,-4.345510022079106249e-03
4.423828125000000000e+00,-4.295699886237330095e-03
4.424804687500000000e+00,-4.241850885880572158e-03
4.425781250000000000e+00,-4.184013650434180789e-03
4.426757812500000000e+00,-4.122242559106219575e-03
4.427734375000000000e+00,-4.056595689759532990e-03
4.428710937500000000e+00,-3.987134764306299491e-03
4.429687500000000000e+00,-3.913925090676406877e-03
4.430664062500000000e+00,-3.837035501414216062e-03
4.431640625000000000e+00,-3.756538288961439650e-03
4.432617187500000000e+00,-3.672509137686991165e-03
4.433593750000000000e+00,-3.585027052727703459e-03
4.434570312500000000e+00,-3.494174285706826751e-03
4.435546875000000000e+00,-3.400036257400142811e-03
4.436523437500000000e+00,-3.302701477422407932e-03
4.437500000000000000e+00,-3.202261461009633763e-03
4.438476562500000000e+00,-3.098810642975451980e-03
4.439453125000000000e+00,-2.992446288922458175e-03
4.440429687500000000e+00,-2.883268403792016779e-03
4.441406250000000000e+00,-2.771379637838510771e-03
4.442382812500000000e+00,-2.656885190116436805e-03
4.443359375000000000e+00,-2.539892709571092179e-03
4.444335937500000000e+00,-2.420512193825846529e-03
4.445312500000000000e+00,-2.298855885761159554e-03
4.446289062500000000e+00,-2.175038167982585539e-03
4.447265625000000000e+00,-2.049175455276982648e-03
4.448242187500000000e+00,-1.921386085158042914e-03
4.449218750000000000e+00,-1.791790206604054964e-03
4.450195312500000000e+00,-1.660509667092505918e-03
4.451171875000000000e+00,-1.527667898037736102e-03
4.452148437500000000e+00,-1.393389798739359461e-03
4.453125000000000000e+00,-1.257801618950561391e-03
4.454101562500000000e+00,-1.121030840176685025e-03
4.455078125000000000e+00,-9.832060558157109179e-04
4.456054687500000000e+00,-8.444568502533229826e-04
4.457031250000000000e+00,-7.049136770262366593e-04
4.458007812500000000e+00,-5.647077361683417937e-04
4.458984375000000000e+00,-4.239708508549804066e-04
4.459960937500000000e+00,-2.828353434613403673e-04
4.460937500000000000e+00,-1.414339111514955336e-04
4.461914062500000000e+00,1.004988849346406202e-07
4.462890625000000000e+00,1.416348144312023485e-04
4.463867187500000000e+00,2.830359633594004476e-04
4.464843750000000000e+00,4.241709987463480750e-04
4.465820312500000000e+00,5.649072238717573044e-04
4.466796875000000000e+00,7.051123169811563101e-04
4.467773437500000000e+00,8.446544556962654656e-04
4.468750000000000000e+00,9.834024409558544868e-04
4.469726562500000000e+00,1.121225820370550354e-03
4.470703125000000000e+00,1.257995010875614895e-03
4.471679687500000000e+00,1.393581420566375635e-03
4.472656250000000000e+00,1.527857569601754955e-03
4.473632812500000000e+00,1.660697210062226552e-03
4.474609375000000000e+00,1.791975444649504404e-03
4.475585937500000000e+00,1.921568844116363197e-03
4.476562500000000000e+00,2.049355563316181128e-03
4.477539062500000000e+00,2.175215455763092939e-03
4.478515625000000000e+00,2.299030186595044621e-03
4.479492187500000000e+00,2.420683343833538760e-03
4.480468750000000000e+00,2.540060547835462992e-03
4.481445312500000000e+00,2.657049558834094754e-03
4.482421875000000000e+00,2.771540382468170704e-03
4.483398437500000000e+00,2.883425373199801148e-03
4.484375000000000000e+00,2.992599335523994739e-03
4.485351562500000000e+00,3.098959622874634338e-03
4.486328125000000000e+00,3.202406234133913735e-03
4.487304687500000000e+00,3.302841907654493602e-03
4.488281250000000000e+00,3.400172212705978182e-03
4.489257812500000000e+00,3.494305638259730291e-03
4.490234375000000000e+00,3.585153679028553215e-03
4.491210937500000000e+00,3.672630918680339345e-03
4.492187500000000000e+00,3.756655110147450426e-03
4.493164062500000000e+00,3.837147252956318606e-03
4.494140625000000000e+00,3.914031667504566485e-03
4.495117187500000000e+00,3.987236066215803579e-03
4.496093750000000000e+00,4.056691621505206964e-03
4.497070312500000000e+00,4.122333030491975858e-03
4.498046875000000000e+00,4.184098576397822511e-03
4.499023437500000000e+00,4.241930186573769114e-03
4.500000000000000000e+00,4.295773487100694107e-03
4.500976562500000000e+00,4.345577853912293079e-03
4.501953125000000000e+00,4.391296460392383333e-03
4.502929687500000000e+00,4.432886321401807543e-03
4.503906250000000000e+00,4.470308333693537306e-03
4.504882812500000000e+00,4.503527312677975750e-03
4.505859375000000000e+00,4.532512025503900900e-03
4.506835937500000000e+00,4.557235220423935806e-03
4.507812500000000000e+00,4.577673652416940769e-03
4.508789062500000000e+00,4.593808105043243641e-03
4.509765625000000000e+00,4.605623408512144780e-03
4.510742187500000000e+00,4.613108453944724137e-03
4.511718750000000000e+00,4.616256203818530635e-03
4.512695312500000000e+00,4.615063698584339659e-03
4.513671875000000000e+00,4.609532059448753598e-03
4.514648437500000000e+00,4.599666487320031201e-03
4.515625000000000000e+00,4.585476257918135422e-03
4.516601562500000000e+00,4.566974713053600227e-03
4.517578125000000000e+00,4.544179248083411206e-03
4.518554687500000000e+00,4.517111295555700443e-03
4.519531250000000000e+00,4.485796305058625290e-03
4.520507812500000000e+00,4.450263719292388113e-03
4.521484375000000000e+00,4.410546946386880753e-03
4.522460937500000000e+00,4.366683328490992763e-03
4.523437500000000000e+00,4.318714106663111042e-03
4.524414062500000000e+00,4.266684382095819149e-03
4.525390625000000000e+00,4.210643073711258476e-03
4.526367187500000000e+00,4.150642872167017820e-03
4.527343750000000000e+00,4.086740190315792803e-03
4.528320312500000000e+00,4.018995110165400272e-03
4.529296875000000000e+00,3.947471326389007974e-03
4.530273437500000000e+00,3.872236086438701069e-03
4.531250000000000000e+00,3.793360127318683769e-03
4.532226562500000000e+00,3.710917609077565502e-03
4.533203125000000000e+00,3.624986045082264057e-03
4.534179687500000000e+00,3.535646229139080467e-03
4.535156250000000000e+00,3.442982159530470244e-03
4.536132812500000000e+00,3.347080960038929104e-03
4.537109375000000000e+00,3.248032798032250180e-03
4.538085937500000000e+00,3.145930799687167521e-03
4.539062500000000000e+00,3.040870962431095961e-03
4.540039062500000000e+00,2.932952064684288696e-03
4.541015625000000000e+00,2.822275572987273905e-03
4.541992187500000000e+00,2.708945546600892949e-03
4.542968750000000000e+00,2.593068539668632721e-03
4.543945312500000000e+00,2.474753501033241480e-03
4.544921875000000000e+00,2.354111671801823683e-03
4.545898437500000000e+00,2.231256480755721295e-03
4.546875000000000000e+00,2.106303437703518737e-03
4.547851562500000000e+00,1.979370024877445851e-03
4.548828125000000000e+00,1.850575586475282754e-03
4.549804687500000000e+00,1.720041216451627082e-03
4.550781250000000000e+00,1.587889644664019530e-03
4.551757812500000000e+00,1.454245121480974212e-03
4.552734375000000000e+00,1.319233300960409539e-03
4.553710937500000000e+00,1.182981122708314046e-03
4.554687500000000000e+00,1.045616692528725418e-03
4.555664062500000000e+00,9.072691619772377649e-04
4.556640625000000000e+00,7.680686069312814973e-04
4.557617187500000000e+00,6.281459052913453437e-04
4.558593750000000000e+00,4.876326139281280032e-04
4.559570312500000000e+00,3.466608449913139442e-04
4.560546875000000000e+00,2.053631416962699980e-04
4.561523437500000000e+00,6.387235370544934367e-05
4.562500000000000000e+00,-7.767848777832963344e-05
4.563476562500000000e+00,-2.191562950892907309e-04
4.564453125000000000e+00,-3.604280492291942741e-04
4.565429687500000000e+00,-5.013609249332695800e-04
4.566406250000000000e+00,-6.418224155539970378e-04
4.567382812500000000e+00,-7.816804576453228797e-04
4.568359375000000000e+00,-9.208035551301707675e-04
4.569335937500000000e+00,-1.059060902934507017e-03
4.570312500000000000e+00,-1.196322509971717079e-03
4.571289062500000000e+00,-1.332459321361661704e-03
4.572265625000000000e+00,-1.467343339769502106e-03
4.573242187500000000e+00,-1.600847745750209059e-03
4.574218750000000000e+00,-1.732847016985606314e-03
4.575195312500000000e+00,-1.863217046301842263e-03
4.576171875000000000e+00,-1.991835258356326310e-03
4.577148437500000000e+00,-2.118580724884420400e-03
4.578125000000000000e+00,-2.243334278397531197e-03
4.579101562500000000e+00,-2.365978624225698827e-03
4.580078125000000000e+00,-2.486398450799343074e-03
4.581054687500000000e+00,-2.604480538066474785e-03
4.582031250000000000e+00,-2.720113863943441224e-03
4.583007812500000000e+00,-2.833189708699115298e-03
4.583984375000000000e+00,-2.943601757174388843e-03
4.584960937500000000e+00,-3.051246198740861088e-03
4.585937500000000000e+00,-3.156021824904737573e-03
4.586914062500000000e+00,-3.257830124464175699e-03
4.587890625000000000e+00,-3.356575376130605491e-03
4.588867187500000000e+00,-3.452164738526942913e-03
4.589843750000000000e+00,-3.544508337478078502e-03
4.590820312500000000e+00,-3.633519350511571142e-03
4.591796875000000000e+00,-3.719114088489095318e-03
4.592773437500000000e+00,-3.801212074291894678e-03
4.593750000000000000e+00,-3.879736118486258514e-03
4.594726562500000000e+00,-3.954612391897880178e-03
4.595703125000000000e+00,-4.025770495026862947e-03
4.596679687500000000e+00,-4.093143524238109128e-03
4.597656250000000000e+00,-4.156668134664854436e-03
4.598632812500000000e+00,-4.216284599766215689e-03
4.599609375000000000e+00,-4.271936867482742373e-03
4.600585937500000000e+00,-4.323572612937182265e-03
4.601562500000000000e+00,-4.371143287630910486e-03
4.602539062500000000e+00,-4.414604165089762965e-03
4.603515625000000000e+00,-4.453914382916365072e-03
4.604492187500000000e+00,-4.489036981209405461e-03
4.605468750000000000e+00,-4.519938937313745971e-03
4.606445312500000000e+00,-4.546591196868687151e-03
4.607421875000000000e+00,-4.568968701125198338e-03
4.608398437500000000e+00,-4.587050410506430566e-03
4.609375000000000000e+00,-4.600819324389359907e-03
4.610351562500000000e+00,-4.610262497088960659e-03
